LATITUDE,LONGITUDE
40.6721986,-73.7345961
40.8308375,-73.8986871
40.6541552,-73.8386356
40.6898634,-73.9514645
40.7457274,-73.9781227
40.7525661,-73.9052487
40.8825393,-73.8269682
40.8567572,-73.8628595
40.7889072,-73.9376437
40.6677797,-73.8012645
40.7184575,-73.9948089
40.618602,-73.9324615
40.7007397,-73.9949795
40.672643,-73.8728021
40.6983576,-73.9963035
40.6236623,-74.1320542
40.8058094,-73.9707438
40.8608721,-73.8418251
40.6898733,-73.8428113
40.713289,-73.8716171
40.7914069,-73.9356781
40.6952104,-73.8074941
40.6794843,-73.9328974
40.884686,-73.8898459
40.5832701,-73.9600492
40.638606,-73.9482662
40.5275614,-74.1656775
40.5861184,-73.9360334
40.6209768,-74.025363
40.7617379,-73.8437175
40.6689254,-73.887477
40.6745018,-73.9536892
40.6721609,-73.9872096
40.6885631,-73.8757069
40.6977347,-73.8140794
40.6763431,-73.910927
40.7516035,-73.9338317
40.7807611,-73.9172796
40.7047985,-74.0166846
40.680111,-73.9254805
40.8411882,-73.9321417
40.7582955,-73.7711686
40.630693,-74.0369313
40.7637343,-73.9620635
40.820189,-73.8906752
40.746107,-73.7667908
40.7687291,-73.8705499
40.6796556,-73.8855553
40.6854383,-73.9443285
40.8080922,-73.9688057
40.6989657,-73.9186325
40.8767247,-73.9066592
40.7453924,-73.9066122
40.7700733,-73.9513989
40.7437967,-73.9890111
40.7435691,-73.9923205
40.6962153,-73.9752686
40.6894756,-73.8276856
40.7236339,-73.8448206
40.5848184,-73.9527057
40.7722611,-73.9259009
40.8424907,-73.8679958
40.7953118,-73.9359119
40.7624202,-73.8275149
40.8357057,-73.8887453
40.7380441,-73.9963374
40.784237,-73.9470697
40.8240834,-73.842899
40.6168708,-74.1441938
40.6947417,-73.8062441
40.6334692,-74.0210119
40.8627551,-73.9010787
40.7457632,-73.925804
40.6175896,-73.9638107
40.6117856,-73.9459999
40.6338025,-73.8896944
40.7178015,-73.8035725
40.7787301,-73.9778302
40.7496708,-73.9952973
40.6529272,-73.9593299
40.7325834,-73.8680511
40.6573202,-73.7387063
40.8627501,-73.9049326
40.7264503,-73.7563063
40.7660449,-73.983365
40.6162391,-73.9635629
40.6513697,-73.9559072
40.7851932,-73.9493331
40.6073017,-73.9197094
40.7483111,-73.7095345
40.6249784,-73.9632483
40.6385489,-74.0907881
40.6902856,-73.7913825
40.7577266,-73.7792633
40.8178994,-73.9380903
40.7497063,-73.9915618
40.7960627,-73.8276589
40.7237466,-74.0061151
40.6729676,-73.9418587
40.8786453,-73.871598
40.8846905,-73.8359134
40.7577537,-73.7833817
40.6970613,-73.91932
40.8046692,-73.9321824
40.7347373,-73.8722578
40.7238356,-73.9735639
40.6721508,-73.8431812
40.7263443,-73.7650719
40.6420578,-74.02042
40.6935713,-73.8105207
40.6870336,-73.8477219
40.8468635,-73.9014132
40.7216393,-73.8698694
40.7609926,-73.990759
40.6962878,-73.9911863
40.8695913,-73.8203916
40.6831278,-73.9791852
40.7200313,-73.7428148
40.7192038,-73.9903644
40.6054825,-73.9997191
40.6146211,-73.9686568
40.7336872,-73.92395
40.7967405,-73.9292434
40.647107,-73.8992651
40.7048837,-74.0156568
40.7967405,-73.9292434
40.8514354,-73.9350843
40.7697419,-73.9821185
40.6808806,-73.9837107
40.7259197,-73.8953397
40.6772496,-73.9275386
40.6394811,-74.0161675
40.5862074,-73.934164
40.8806582,-73.8776152
40.768891,-73.9820935
40.7852973,-73.9555694
40.7393734,-73.7918854
40.5916619,-74.155204
40.7906152,-73.9798631
40.7477688,-74.000397
40.610949,-73.9536001
40.6671159,-73.8346499
40.7524046,-73.9244179
40.640237,-73.9059739
40.8280245,-73.8460276
40.6799525,-73.9813242
40.6962166,-73.7435918
40.6378712,-73.9096236
40.7595273,-73.999242
40.6805947,-73.9808878
40.7523184,-73.8323919
40.6808806,-73.9837107
40.7214627,-74.0099173
40.6571095,-73.9133422
40.7529363,-73.9854869
40.711121,-73.797406
40.7564807,-73.8313492
40.7879013,-73.9536717
40.6903432,-73.7824288
40.8203953,-73.9139642
40.7371403,-73.8146945
40.8778277,-73.8795767
40.6267726,-73.946874
40.7514416,-73.9760491
40.7786048,-73.8461115
40.6381529,-74.013962
40.6669713,-73.7669905
40.7836367,-73.8166595
40.6031902,-74.0672272
40.7589214,-73.9256522
40.6810893,-73.8463329
40.7343395,-73.9102396
40.6914567,-73.8851569
40.7091579,-73.8410666
40.6663575,-73.8016188
40.7077817,-73.7934017
40.6909168,-73.7281786
40.7244026,-74.0060394
40.6117805,-73.9695189
40.906862,-73.904099
40.870391,-73.8460907
40.7797618,-73.944358
40.6676829,-73.9960674
40.6650745,-73.9965685
40.8432227,-73.9391763
40.8240317,-73.9447582
40.7817499,-73.9810645
40.7613149,-73.8854691
40.7589625,-73.8298413
40.6698646,-73.9505022
40.7824745,-73.9808116
40.7104123,-74.009472
40.6141932,-73.8971945
40.6111729,-73.9770106
40.6522743,-73.842053
40.7567943,-73.8941253
40.8510593,-73.8496886
40.6822732,-73.9934813
40.8644026,-73.9237663
40.8550978,-73.9368917
40.734034,-73.9950494
40.6046097,-73.9982534
40.6538564,-74.0081666
40.5491153,-74.1506289
40.6913292,-73.9517592
40.7421814,-73.958864
40.6657321,-73.7537515
40.6295078,-73.9441554
40.5996987,-73.9485196
40.7880092,-73.8447247
40.6901638,-73.9871016
40.6195715,-73.9335375
40.7430459,-73.9177522
40.6808507,-73.971117
40.7474493,-73.9414545
40.8651633,-73.8407484
40.7410552,-73.9978601
40.6901548,-73.9986368
40.780065,-73.9470478
40.5353539,-74.155933
40.7231851,-73.9005788
40.6063818,-73.7547087
40.6247724,-74.1425249
40.8651071,-73.9184473
40.7017826,-74.0111659
40.7601531,-73.9987944
40.6795162,-73.9110814
40.6744949,-73.9062789
40.6841669,-73.7925735
40.6975771,-73.9840456
40.820189,-73.8906752
40.7234129,-73.7273282
40.7538277,-73.7567898
40.6229081,-74.1494409
40.6786696,-73.8451487
40.781677,-73.8386985
40.7707422,-73.9945485
40.7203761,-74.0032612
40.7134676,-73.9973018
40.6969863,-73.9352238
40.6108205,-73.9547959
40.5964063,-73.958781
40.6601172,-73.8691568
40.6939949,-73.8267976
40.7532838,-73.906908
40.8510962,-73.9324351
40.7619942,-73.7584818
40.7171751,-74.0128675
40.8045145,-73.9456919
40.6933087,-73.9530992
40.6602041,-73.960623
40.5794377,-74.1087939
40.727094,-73.9467147
40.7096722,-73.77403
40.7156524,-73.8152376
40.7336114,-73.9995562
40.5757147,-73.9630091
40.7616682,-73.9749156
40.5796104,-74.1091109
40.7466595,-73.9900681
40.8493727,-73.8957527
40.6450318,-73.9199775
40.8109414,-73.9431723
40.6082248,-74.1293966
40.7509033,-73.9981196
40.6368247,-74.0117603
40.692937,-73.7577259
40.7642891,-73.9556159
40.6928847,-73.9567741
40.6577686,-73.9396157
40.7356626,-73.9152009
40.7427726,-73.986597
40.708426,-73.9579038
40.7107097,-73.7930392
40.705426,-73.7825671
40.5569893,-74.1690074
40.7416425,-73.9974342
40.5890415,-73.9445709
40.8486931,-73.9032792
40.8486394,-73.9116794
40.6862336,-74.0004462
40.7362694,-73.7728608
40.8504481,-73.9366612
40.7075935,-73.9555418
40.7537872,-73.9320212
40.7935573,-73.967016
40.8129219,-73.8609918
40.8694091,-73.9021246
40.797837,-73.9694554
40.8307036,-73.8851851
40.7832211,-73.8458553
40.6029891,-74.1215842
40.6991603,-73.7995413
40.7360471,-73.8727713
40.6899173,-73.7778939
40.759308,-73.9652931
40.7599362,-73.8019141
40.7525491,-73.7369829
40.6851838,-73.8542199
40.7607944,-73.9845106
40.6961687,-73.8044909
40.6082027,-73.9207095
40.797932,-73.9339915
40.7194838,-73.9912843
40.677297,-73.8768167
40.8391737,-73.9434662
40.7965967,-73.9703697
40.6668416,-73.7894084
40.8268488,-73.9226784
40.7527627,-73.875385
40.5209288,-74.2173543
40.7665544,-73.7725446
40.7496667,-73.9815717
40.693593,-73.8297052
40.5934757,-73.984625
40.861925,-73.8935603
40.7497656,-73.9075084
40.7342506,-73.863351
40.7690596,-73.9284713
40.7468839,-73.763468
40.6763934,-73.9718868
40.7534814,-73.9787843
40.6397084,-74.0196014
40.8920428,-73.8581282
40.777874,-73.9517434
40.6938865,-73.9992355
40.7118249,-73.8361153
40.5905204,-73.8053295
40.6266639,-74.0756451
40.7369617,-73.9845089
40.6678344,-73.8948325
40.627971,-74.0232581
40.7349959,-73.8364368
40.7349959,-73.8364368
40.5704668,-74.1097619
40.7598419,-73.9841751
40.7616074,-73.9903149
40.8389831,-73.9185913
40.6801176,-73.7532369
40.7410282,-73.9343077
40.5837275,-73.8937121
40.6192622,-74.0208993
40.6909932,-73.9917423
40.7597902,-73.9879256
40.7458144,-74.0055325
40.5915981,-73.9606815
40.762106,-73.9601368
40.6978751,-73.802369
40.8179243,-73.9497309
40.704602,-73.810172
40.7671845,-73.9624695
40.6768941,-73.9000457
40.8251955,-73.872749
40.6241708,-73.9704715
40.876687,-73.8283684
40.7349959,-73.8364368
40.6617443,-73.9478338
40.6308856,-74.1304761
40.7385625,-73.8552289
40.7169671,-73.9944266
40.7573878,-73.9822554
40.6789969,-73.7297895
40.8504784,-73.9154253
40.7771936,-73.9522385
40.6170038,-73.9691095
40.8064131,-73.9501947
40.7497328,-73.9360965
40.5819876,-73.9509849
40.7694342,-73.9121632
40.7650136,-73.8870909
40.7565272,-73.994019
40.7595778,-73.9680255
40.7993276,-73.960985
40.7643501,-73.8259432
40.6667094,-73.7803791
40.8216382,-73.9390768
40.7792907,-73.9811338
40.8027515,-73.933575
40.6338025,-73.8896944
40.8522628,-73.8528958
40.7124123,-73.8346684
40.7308509,-73.9156514
40.8465178,-73.8953596
40.646794,-73.973348
40.757125,-73.9719069
40.5398978,-74.1610238
40.7323351,-73.9438492
40.7058988,-73.8610815
40.7287722,-74.0070897
40.7134844,-73.9655045
40.7349959,-73.8364368
40.7653102,-73.9913324
40.8815498,-73.9064933
40.8886873,-73.8401748
40.6203039,-73.9889918
40.7304639,-73.9514819
40.7726551,-73.9555525
40.6287705,-73.9182425
40.7433963,-73.8375431
40.7604566,-73.983731
40.6317925,-73.9807216
40.6084796,-74.0619892
40.6857803,-73.8813117
40.6445622,-73.98835
40.7340698,-73.9996536
40.6195715,-73.9335375
40.7315263,-73.7071397
40.5932616,-74.1106455
40.7608228,-73.9983142
40.7285697,-73.8580865
40.7164532,-74.0130478
40.7238888,-73.8465445
40.6444685,-74.0768544
40.7256734,-74.0057798
40.6134999,-74.1006229
40.7354326,-73.9826943
40.7478946,-73.9891656
40.6649477,-73.9426118
40.7470379,-73.8895718
40.6761899,-73.9080899
40.6067586,-73.9637229
40.7175491,-73.999311
40.7220991,-73.7777101
40.7564521,-73.9703154
40.7229337,-73.9886394
40.8778931,-73.8509189
40.6902856,-73.7913825
40.8454401,-73.9386792
40.6090239,-73.9512316
40.6528081,-73.9093366
40.7144934,-74.0135921
40.8416973,-73.8915001
40.7066287,-73.8159479
40.7610968,-73.7638528
40.8439802,-73.8695939
40.6367041,-73.9903727
40.747925,-73.973607
40.7954625,-73.9460279
40.8048401,-73.9127887
40.7425234,-73.949232
40.7659473,-73.8768332
40.6977532,-73.8139159
40.8843193,-73.9137368
40.6081278,-73.9873768
40.8949212,-73.8531341
40.624886,-74.0825453
40.6646826,-73.9510035
40.6700084,-73.9532706
40.7690674,-73.8368882
40.759308,-73.9652931
40.7584318,-73.9730687
40.7225499,-74.006299
40.6830499,-73.9737625
40.8838512,-73.8343459
40.6957911,-73.933119
40.6808708,-73.9751443
40.7574737,-73.9158069
40.6044438,-73.9700229
40.6711802,-73.8917991
40.8231905,-73.8894852
40.8555572,-73.9291699
40.8544781,-73.8666923
40.6942141,-73.9593119
40.8402259,-73.9176827
40.8782895,-73.8700582
40.8626851,-73.8389431
40.6742683,-73.8706792
40.7022056,-73.8991891
40.685846,-73.9473101
40.7590602,-73.9726136
40.8050573,-73.9390342
40.7818569,-73.8252243
40.6481022,-73.9147305
40.8461393,-73.8617067
40.7597301,-73.9916833
40.8240317,-73.9447582
40.8210693,-73.8989332
40.6927055,-73.7585633
40.8054526,-73.9657639
40.7562961,-73.8997545
40.6850006,-73.9611564
40.5903421,-74.0666242
40.7046209,-73.8930216
40.79745,-73.9467017
40.8479988,-73.9346936
40.5879016,-73.9895336
40.7457696,-73.9704212
40.5612706,-74.1191041
40.6435209,-74.01873
40.7815326,-73.9583197
40.8832851,-73.8831904
40.8235086,-73.9414273
40.7252314,-73.9922143
40.6698783,-73.8474041
40.753113,-73.9337003
40.7484375,-73.9845604
40.6689975,-73.8539741
40.6214926,-74.0262133
40.69407,-73.7971441
40.7260685,-73.9088906
40.8278116,-73.9259293
40.6359326,-73.9624821
40.674051,-73.7979224
40.691894,-73.9338333
40.7525381,-73.7860479
40.7425234,-73.949232
40.6174806,-74.025071
40.8654067,-73.8683697
40.6125636,-73.9899764
40.5974772,-73.9687045
40.7098073,-73.7688138
40.7069972,-73.9613636
40.7096406,-73.9923745
40.7025952,-73.8552926
40.7643501,-73.8259432
40.6004009,-73.7509027
40.7295758,-73.8338215
40.7275379,-73.8394465
40.8181465,-73.8992844
40.5619699,-74.1479802
40.6012042,-74.0650758
40.5925144,-73.9522986
40.8187987,-73.8921191
40.6821158,-73.9536623
40.675207,-73.9043888
40.7625822,-74.0003863
40.6247649,-73.9651721
40.8508344,-73.8857668
40.65104,-74.0110961
40.6898399,-73.786332
40.7466218,-73.8935893
40.7272282,-73.7104995
40.7356672,-73.8449548
40.6263283,-74.1313101
40.7020426,-73.8502627
40.6750521,-73.7332125
40.6767521,-73.9183063
40.7119476,-73.823019
40.5780072,-73.956924
40.7601164,-73.9848356
40.647693,-73.9803638
40.6663873,-73.8017668
40.7658226,-73.9534091
40.7867847,-73.8096968
40.7065677,-73.9575984
40.6920875,-73.9834015
40.5973175,-73.7542631
40.7256812,-73.8572701
40.6879349,-73.9153935
40.738325,-73.8855916
40.5873051,-73.9603492
40.8221447,-73.8878132
40.6786763,-73.9821898
40.7730639,-73.8218659
40.8389266,-73.8310498
40.7611455,-73.7554844
40.7612344,-73.9638843
40.8998939,-73.8955183
40.581596,-73.9470431
40.7708599,-73.9552035
40.6944297,-73.9242492
40.7816842,-73.8459383
40.6668225,-73.8816554
40.7742834,-73.9572953
40.688616,-73.9891681
40.6614832,-73.74197
40.6662946,-73.9820778
40.8256971,-73.8991212
40.7959897,-73.9689542
40.6914567,-73.8851569
40.6560641,-73.9395596
40.6515468,-73.9525627
40.7736001,-73.957794
40.6081449,-74.0041129
40.7646168,-73.9583231
40.766852,-73.9537478
40.7472362,-73.9933594
40.7518489,-73.7888762
40.687951,-73.8250104
40.6827493,-73.8753608
40.8367938,-73.846678
40.8215413,-73.9428634
40.8501677,-73.9357542
40.7090991,-73.9962116
40.7872263,-73.9541633
40.8518085,-73.9068207
40.6997037,-73.9804639
40.6849391,-73.9101331
40.7126122,-73.7932172
40.8130953,-73.8982589
40.7191802,-73.7922213
40.7264503,-73.7563063
40.7258811,-73.9416863
40.7723324,-73.9587154
40.7177239,-73.9857652
40.69407,-73.7971441
40.774809,-73.9844135
40.7813162,-73.9461296
40.7375562,-73.8508811
40.7309325,-73.8645761
40.655593,-73.9471574
40.7364652,-73.9869628
40.6700084,-73.9532706
40.6913591,-73.8375359
40.5916853,-73.9402012
40.7183692,-73.840558
40.6353727,-73.9881679
40.7199725,-73.9928968
40.7304639,-73.9514819
40.6795162,-73.9110814
40.8794193,-73.9057948
40.7250834,-73.9953279
40.7690674,-73.8368882
40.5958224,-73.9837207
40.6902407,-73.9481865
40.5767433,-73.9837109
40.7343865,-73.9802048
40.7157594,-74.0049745
40.6640634,-73.9611073
40.7440912,-73.9763477
40.7266011,-74.0074323
40.6808561,-74.0030439
40.7269334,-73.999917
40.7972603,-73.9405186
40.7363917,-73.9097123
40.823647,-73.9438444
40.6892814,-73.7797747
40.7815764,-73.9135882
40.7752455,-73.9476221
40.8252004,-73.8185033
40.7258408,-74.0075584
40.6649477,-73.9426118
40.7810624,-73.9494193
40.8216382,-73.9390768
40.7533182,-73.9725871
40.8705843,-73.9026508
40.7054386,-73.912136
40.7170936,-73.8262977
40.7456338,-73.9064206
40.7741151,-73.988627
40.7589494,-73.9684806
40.6968646,-73.8153438
40.7699976,-73.9158178
40.6869972,-73.9568428
40.7357781,-73.7465392
40.8894585,-73.8982722
40.6808791,-73.8579068
40.7711989,-73.8334434
40.7207095,-73.9813092
40.6313368,-74.1477881
40.7334973,-73.8703694
40.7283765,-73.8987274
40.67367,-73.7846426
40.7589494,-73.9684806
40.8326282,-73.9253747
40.7528008,-73.9792862
40.7706968,-73.7403446
40.7325834,-73.8680511
40.7652528,-73.9950868
40.7509908,-73.9906233
40.725132,-73.8270811
40.7570751,-73.9698495
40.7370982,-73.9037118
40.7344815,-74.0013892
40.6664316,-73.7298068
40.7135539,-73.9808531
40.6969863,-73.9352238
40.7693357,-73.9124311
40.6944174,-73.8359814
40.7095262,-73.7682593
40.8863463,-73.8270053
40.8853043,-73.8295323
40.8120366,-73.9285407
40.7580218,-73.9817932
40.6757357,-73.8968533
40.8308901,-73.9434733
40.7393973,-74.0027894
40.7659113,-73.9634016
40.754584,-73.9991446
40.6355832,-74.0924234
40.7455452,-73.9239168
40.787695,-73.9811423
40.7199725,-73.9928968
40.879581,-73.8789913
40.6675224,-73.7806252
40.7615008,-73.9978197
40.7444538,-73.9298257
40.6543162,-73.9221576
40.6694023,-73.9421971
40.7656758,-73.9762353
40.7254507,-73.8377671
40.8502762,-73.8469361
40.6441352,-73.9344103
40.6998336,-73.936963
40.7622265,-73.9681866
40.7509086,-73.8930483
40.6774056,-73.9830482
40.6654754,-73.7475057
40.7220991,-73.7777101
40.8782895,-73.8700582
40.770989,-73.9909129
40.8816006,-73.9048334
40.8132247,-73.8978268
40.7390635,-73.9261579
40.8612935,-73.8645927
40.590748,-73.9487173
40.7214494,-73.9973989
40.7568499,-73.8731105
40.8235818,-73.9067482
40.6886619,-73.8658736
40.7193963,-74.0018831
40.7794786,-73.9735729
40.7058999,-73.9630991
40.6249784,-73.9632483
40.7640562,-73.9647563
40.7489858,-73.979955
40.7494725,-73.7563932
40.6700964,-73.9079685
40.7247015,-74.0093189
40.6527885,-73.919961
40.6837777,-73.7697441
40.7272615,-73.9826567
40.6991771,-73.960499
40.7648422,-73.9805279
40.7521904,-73.9934636
40.6813145,-73.947631
40.7631141,-73.9625151
40.6224004,-73.9366363
40.6073017,-73.9197094
40.6375655,-74.0882178
40.7497063,-73.9915618
40.6896895,-73.9923627
40.7458144,-74.0055325
40.6427979,-74.0019602
40.7517478,-73.9708047
40.6035865,-73.9778271
40.6333191,-73.9610028
40.6311568,-74.1469123
40.6664524,-73.757631
40.6444685,-74.0768544
40.8157206,-73.9250541
40.7865477,-73.9525532
40.7672019,-73.8878164
40.7611332,-73.8085958
40.6767381,-73.8437256
40.6299798,-73.9749975
40.7445322,-73.9888703
40.7440605,-74.0068099
40.5952985,-74.1103789
40.6757357,-73.8968533
40.7816495,-73.8366945
40.7484934,-73.7285092
40.8701481,-73.9169731
40.7985932,-73.9335177
40.6827016,-73.9290074
40.7255807,-73.7526067
40.8238837,-73.9175656
40.7468134,-74.0079578
40.8087865,-73.9347815
40.5077536,-74.2300632
40.6877898,-73.8201646
40.5631591,-74.0988195
40.6994847,-73.9610326
40.8654483,-73.8663413
40.7189126,-73.8465956
40.624886,-74.0825453
40.7799246,-73.9806751
40.7125314,-74.0076652
40.6835142,-73.9759509
40.6412142,-73.9644285
40.8522138,-73.9332255
40.5055275,-74.2381753
40.6618355,-73.8931046
40.7250834,-73.9953279
40.8209858,-73.8916133
40.7705293,-73.980111
40.6157706,-74.0825124
40.7329414,-73.9203819
40.6960346,-73.9845292
40.7608367,-73.8020486
40.7643229,-73.977196
40.7123092,-73.9943621
40.7393958,-73.8779179
40.6407689,-74.0947511
40.7329142,-74.0039763
40.6292895,-73.9826137
40.6760813,-73.9061253
40.8156984,-73.9167701
40.763645,-73.9776872
40.7548695,-73.8239792
40.6362427,-74.0123619
40.6136832,-73.9119254
40.776017,-73.9872402
40.7184964,-73.73531
40.6673359,-73.9912334
40.8225107,-73.8875353
40.8264231,-73.8586728
40.7609285,-73.969133
40.6558272,-73.9433549
40.7595273,-73.999242
40.824061,-73.9281412
40.7015414,-73.9638697
40.7540925,-73.9920774
40.8726198,-73.9046763
40.8427526,-73.8508893
40.8934115,-73.8573621
40.7690642,-73.961111
40.819058,-73.9292196
40.7472362,-73.9933594
40.72165,-73.8411995
40.6334333,-73.9034074
40.7520641,-73.9735043
40.862735,-73.9033202
40.6444685,-74.0768544
40.7212488,-73.9922364
40.7884291,-73.9490634
40.6987537,-73.8972577
40.8874462,-73.8780005
40.7526726,-73.9364005
40.7986223,-73.9416189
40.6866823,-73.9793644
40.7535158,-73.9887858
40.7539727,-73.7259903
40.6825097,-73.9763154
40.5789366,-73.9852115
40.7076839,-73.9627447
40.7231851,-73.9005788
40.8276336,-73.9357579
40.7295015,-73.9539577
40.7067487,-73.8022272
40.7371576,-73.8794051
40.8401796,-73.9264613
40.8194332,-73.8897118
40.7067235,-74.0067808
40.5992433,-73.7524843
40.7356399,-73.9500347
40.742975,-73.8143102
40.5293973,-74.212308
40.7089265,-73.7773184
40.8666009,-73.8954437
40.8075056,-73.9170151
40.7597856,-73.976288
40.7614079,-73.8038446
40.6670166,-73.9312914
40.7603012,-73.9949825
40.722355,-73.9932609
40.7542791,-73.9090109
40.8361093,-73.9223713
40.7151584,-74.0021139
40.6059516,-74.0760061
40.7000093,-73.8308861
40.6998739,-73.9404215
40.7125314,-74.0076652
40.7365766,-73.8540497
40.7402725,-73.8958512
40.6923571,-73.9428082
40.7432641,-73.9196285
40.7361648,-73.9789088
40.6836516,-73.8721862
40.644494,-73.928594
40.759626,-73.9954735
40.6756249,-73.8987786
40.7461433,-73.8271745
40.6632629,-73.9951087
40.7676137,-73.9499947
40.6296578,-74.1406007
40.8581393,-73.895739
40.7035777,-74.0115954
40.6837645,-73.9787596
40.7583982,-73.9416614
40.6220219,-73.9872553
40.6656874,-73.93976
40.7241363,-73.9926041
40.7564889,-73.9977585
40.6423729,-73.9574626
40.5950296,-73.9547346
40.816554,-73.9195436
40.7150376,-73.9968076
40.6529272,-73.9593299
40.7572323,-73.9897922
40.6173838,-73.9434704
40.6699207,-73.9188878
40.8269103,-73.8150082
40.6251782,-73.961393
40.610009,-74.1818613
40.619132,-73.9901807
40.6145627,-74.1565458
40.6654862,-73.7537308
40.7596239,-73.8581612
40.5765028,-74.1036882
40.6840415,-73.8088892
40.8116573,-73.8895694
40.8634753,-73.890163
40.8054526,-73.9657639
40.6182663,-74.1051831
40.814055,-73.9348317
40.7582585,-73.7771911
40.8380117,-73.8732802
40.6585289,-73.9395682
40.8390874,-73.8439188
40.7133478,-73.9038003
40.838899,-73.7833777
40.7273845,-73.9518233
40.5870178,-73.9629704
40.7648983,-73.9725534
40.7541306,-73.9883345
40.8729592,-73.8749391
40.6433316,-73.9597285
40.7196616,-73.7876722
40.7035217,-73.8778718
40.7496667,-73.9815717
40.7668456,-73.8382532
40.6591744,-73.8398633
40.7740216,-73.9545587
40.7079202,-73.8168172
40.6873594,-73.9978726
40.6823829,-73.9056405
40.8496222,-73.9193699
40.6347677,-73.9353599
40.6622016,-73.9788565
40.6355664,-74.0201514
40.7100489,-73.7661546
40.6425387,-73.9831183
40.6072699,-74.0745139
40.8929603,-73.8638158
40.6076551,-74.0170205
40.8354859,-73.9493936
40.7329375,-73.8436235
40.8042214,-73.9113374
40.6254928,-73.9585397
40.6713415,-73.7363731
40.6125498,-73.962859
40.5951403,-73.7539866
40.7169671,-73.9944266
40.7515446,-73.8708432
40.680222,-73.8837841
40.8305356,-73.9157
40.76546,-73.9819897
40.7439732,-73.8850947
40.6374565,-73.9288573
40.8782381,-73.9214213
40.6298704,-73.976997
40.6506606,-73.9189076
40.8427906,-73.8505241
40.7604754,-73.9221959
40.7640559,-73.9922423
40.6004284,-73.9418895
40.6447584,-74.0997151
40.5910778,-73.7959699
40.6697969,-73.8705617
40.7540907,-73.7811342
40.7614858,-73.9605992
40.8399843,-73.8774731
40.6893731,-73.8615054
40.6668667,-73.9285232
40.6159293,-73.9131111
40.6362786,-74.1402652
40.5840634,-73.9689988
40.7577576,-73.8628071
40.6867596,-73.7844849
40.7048143,-73.880286
40.7808011,-73.9546299
40.7434293,-73.9961278
40.8211442,-73.9575218
40.682537,-73.9500096
40.8285193,-73.8411794
40.8336986,-73.8798372
40.7113923,-74.0085993
40.762025,-74.0011515
40.6576643,-73.8970434
40.7595273,-73.999242
40.6960346,-73.9845292
40.7089041,-73.9592525
40.6909277,-73.920658
40.6229081,-74.1494409
40.8088424,-73.9658127
40.7572274,-73.8695039
40.820189,-73.8906752
40.7547274,-73.9778743
40.7007513,-73.985984
40.6094024,-74.0901074
40.6936625,-73.8521639
40.7591644,-73.9883913
40.7716958,-73.9591816
40.8203023,-73.9596612
40.6768405,-73.8345176
40.7237962,-74.000368
40.7636333,-73.7821027
40.6448524,-73.9111168
40.6757357,-73.8968533
40.83981,-73.8464795
40.82929,-73.9164098
40.8454263,-73.8449087
40.7504323,-73.9353234
40.8023965,-73.9367683
40.7648983,-73.9725534
40.7386227,-73.8507903
40.6352571,-73.9274473
40.7225555,-74.0014034
40.7886875,-73.9438594
40.6271516,-74.1654384
40.5879016,-73.9895336
40.7639984,-73.9960038
40.7953118,-73.9359119
40.6486565,-73.9223119
40.5978108,-73.999377
40.7577322,-73.9968524
40.7789521,-73.9207878
40.6874499,-73.8052917
40.6338578,-74.1259566
40.7667145,-73.9828775
40.8749229,-73.8383529
40.8764759,-73.9044863
40.714707,-73.9412163
40.6501081,-73.9302061
40.6666958,-73.9616177
40.7049267,-73.7798168
40.8122529,-73.9621045
40.7268227,-73.9475447
40.7741862,-73.8129775
40.6962153,-73.9752686
40.5753082,-74.1211198
40.7526415,-73.9398726
40.7609926,-73.990759
40.8326092,-73.917609
40.6841507,-73.8847976
40.610681,-74.0066846
40.818472,-73.941392
40.7614858,-73.9605992
40.7149276,-74.0079396
40.8221083,-73.9006117
40.7522407,-73.8208496
40.8617318,-73.9118139
40.7025952,-73.8552926
40.6934893,-73.9791676
40.6778868,-73.8620268
40.5358343,-74.1937701
40.6772496,-73.9275386
40.7861411,-73.9392802
40.6663322,-73.8105512
40.6822652,-73.8451332
40.7662725,-73.8903376
40.694578,-73.9561419
40.7529383,-73.9220387
40.6856145,-73.7502563
40.7188499,-73.9926191
40.7586294,-73.7805598
40.7214535,-73.8439779
40.722499,-73.940404
40.5745577,-74.1056434
40.5910778,-73.7959699
40.6790147,-73.7586706
40.665256,-73.7353338
40.8589127,-73.9229593
40.6515442,-74.0179651
40.667082,-73.8229564
40.5451657,-74.1462267
40.6981895,-73.9618989
40.8254564,-73.8495297
40.6148042,-73.9445747
40.78559,-73.9820059
40.7138164,-73.92084
40.7399802,-73.8751779
40.7639417,-73.8281463
40.7579729,-73.9855364
40.7152345,-74.0133505
40.6084938,-73.9759203
40.7382708,-73.7970515
40.6697969,-73.8705617
40.6102265,-73.9306007
40.6912192,-73.9396792
40.7354326,-73.9826943
40.7044959,-73.817418
40.8203823,-73.9269456
40.6412469,-73.9933628
40.68446,-73.8063937
40.8856931,-73.8616389
40.831288,-73.8817243
40.816535,-73.9282179
40.6928313,-73.8546791
40.7177229,-73.7379104
40.7197651,-73.9006272
40.7336872,-73.92395
40.8268488,-73.9226784
40.759626,-73.9954735
40.6698234,-73.9098038
40.6344476,-74.1184925
40.6233236,-73.9971218
40.5958089,-73.9420303
40.7655201,-73.9800367
40.8452801,-73.8345251
